sample,receptor,insert_locus,donor,delete_start,delete_end,reverse_flag
SAMN05525452,MGYG000000099_2,167195,MGYG000000070_3,80175,81830,False
SAMN05525452,MGYG000002478_1,1008046,MGYG000003097_4,24820,81940,False
SAMN05525452,MGYG000000099_4,168731,MGYG000000070_3,80170,81830,True
SAMN05525452,MGYG000000099_9,122207,MGYG000000070_3,80176,81830,True
SAMN05525452,MGYG000000099_2,359063,MGYG000000070_3,80172,81830,False
SAMN05525452,MGYG000002478_1,3741771,MGYG000003097_4,24822,81943,False
SAMN05525454,MGYG000001400_2,21841,MGYG000002268_4,37060,47860,True
SAMN05525454,MGYG000001400_1,1526191,MGYG000002372_1,1168219,1189424,True
SAMN05525456,MGYG000002270_15,38352,MGYG000002320_5,340715,341966,False
SAMN05525456,MGYG000004306_105,1443,MGYG000000151_1,14612,357021,True
SAMN05525456,MGYG000000151_3,323323,MGYG000000974_46,422,2179,True
SAMN05525456,MGYG000002506_1,2615665,MGYG000002351_2,124694,127101,True
SAMN05525456,MGYG000002270_31,43319,MGYG000002320_5,340717,341962,True
SAMN05525456,MGYG000000151_2,189486,MGYG000000974_46,420,2178,False
SAMN05525458,MGYG000001036_72,2533,MGYG000002033_13,83450,86558,True
SAMN05525458,MGYG000002549_6,899099,MGYG000001345_36,402759,425056,True
SAMN05525458,MGYG000002478_1,1436060,MGYG000001345_36,402763,425055,False
SAMN05525458,MGYG000003214_247,2701,MGYG000000319_274,132,1664,True
SAMN05525458,MGYG000001729_4,101284,MGYG000000319_274,133,1664,False
SAMN05525458,MGYG000000003_3,5613,MGYG000004658_56,1457,13028,True
SAMN05525460,MGYG000000093_1,14859,MGYG000002460_1,3840476,3842971,False
SAMN05414892,MGYG000001248_2,66586,MGYG000000725_22,1847,3657,True
SAMN05414892,MGYG000002834_1,34030,MGYG000002960_98,5801,7116,True
SAMN05414892,MGYG000000644_6,41928,MGYG000003697_41,28133,30627,True
SAMN05414893,MGYG000003697_7,42022,MGYG000001763_48,17590,19525,False
SAMN05414894,MGYG000000003_5,68561,MGYG000003084_128,574,1931,True
SAMN05414894,MGYG000000508_12,62719,MGYG000004116_9,86007,88780,False
SAMN05414894,MGYG000000003_4,189349,MGYG000003084_128,574,1920,False
SAMN05414894,MGYG000002448_3,91961,MGYG000003214_92,1755,2936,True
SAMN05414895,MGYG000001386_11,59270,MGYG000001493_6,108919,110771,True
SAMN05414895,MGYG000001374_3,74846,MGYG000003427_94,596,2334,False
SAMN05414895,MGYG000001386_5,163128,MGYG000001493_6,108918,110764,False
SAMN05414895,MGYG000001386_1,205298,MGYG000001493_6,108919,110768,True
SAMN05414895,MGYG000001386_1,1309842,MGYG000000086_28,10591,12496,False
SAMN05414895,MGYG000001386_5,22192,MGYG000001493_6,108908,110762,False
SAMN05414895,MGYG000001386_3,680103,MGYG000001493_6,108917,110762,True
SAMN05414895,MGYG000000242_42,4454,MGYG000000966_92,2356,6503,True
SAMN05414895,MGYG000001386_1,3872,MGYG000000086_28,10593,12481,True
SAMN05414895,MGYG000001386_2,328075,MGYG000001493_6,108935,110768,True
SAMN05414895,MGYG000001386_2,853350,MGYG000001493_6,108919,110769,True
SAMN05414895,MGYG000001386_3,566592,MGYG000001493_6,108919,110771,True
SAMN05414895,MGYG000001386_10,69607,MGYG000001493_6,108912,110763,False
SAMN05414896,MGYG000000700_2,79468,MGYG000002905_20,32317,33735,True
SAMN05414896,MGYG000002397_2,69168,MGYG000001490_1,532060,534036,False
SAMN05414896,MGYG000000700_13,34268,MGYG000002653_89,190,1654,False
SAMN05414896,MGYG000001490_1,280829,MGYG000001292_1,1053432,2725414,False
SAMN05414897,MGYG000001493_3,554076,MGYG000001386_1,309133,311877,False
SAMN05414897,MGYG000001346_14,316355,MGYG000002478_1,1375489,5062607,False
SAMN05414897,MGYG000004797_8,84853,MGYG000003097_75,583,2270,False
SAMN05414897,MGYG000000003_1,162497,MGYG000003084_128,578,1931,True
SAMN05414897,MGYG000000003_4,51649,MGYG000003084_128,576,1931,False
SAMN05414897,MGYG000002478_1,2284539,MGYG000003097_75,584,2268,True
SAMN05414897,MGYG000004797_72,13199,MGYG000002549_6,820917,901726,False
SAMN05414898,MGYG000002720_26,23500,MGYG000001632_43,1051,2777,True
SAMN05414898,MGYG000000730_10,27519,MGYG000000574_749,765,2027,True
SAMN05414898,MGYG000000571_23,7698,MGYG000004080_5,74170,75580,True
SAMN05414898,MGYG000000730_5,17075,MGYG000000574_749,765,2024,True
SAMN05414898,MGYG000000672_1,15335,MGYG000000606_13,64127,65759,True
SAMN05414899,MGYG000002715_21,33428,MGYG000004889_72,5112,6764,False
SAMN05414899,MGYG000001097_5,21377,MGYG000002653_89,190,1655,True
SAMN05414899,MGYG000001097_139,7858,MGYG000002653_89,189,1652,False
SAMN05414899,MGYG000001097_80,16216,MGYG000002653_89,190,1656,True
SAMN05414899,MGYG000001097_124,3246,MGYG000002653_89,189,1652,False
SAMN05414899,MGYG000001097_73,38036,MGYG000002653_89,190,1653,True
SAMN05414899,MGYG000001097_72,25074,MGYG000002653_89,190,1650,True
SAMN05414899,MGYG000001097_86,46431,MGYG000002653_89,198,1653,False
SAMN05414899,MGYG000000877_7,62442,MGYG000000718_6,71662,73205,True
SAMN05414900,MGYG000004329_17,32282,MGYG000002556_6,6511,46704,False
SAMN05414900,MGYG000004206_36,616,MGYG000002124_69,9183,10808,True
SAMN05414900,MGYG000000592_96,2481,MGYG000000584_4,65019,67658,False
SAMN05414900,MGYG000004114_32,1571,MGYG000002285_9,96209,150252,False
SAMN05414900,MGYG000002507_9,15012,MGYG000002515_2,46357,47685,True
SAMN05414900,MGYG000000282_21,40899,MGYG000000217_22,29682,30895,False
SAMN05414900,MGYG000002506_1,5029601,MGYG000002515_2,46355,47685,False
SAMN05414900,MGYG000001711_6,6180,MGYG000003699_9,31894,33490,False
SAMN05414900,MGYG000004165_21,14100,MGYG000000205_25,16643,18135,True
SAMN05414903,MGYG000001763_56,13886,MGYG000001975_83,8982,10443,True
SAMN05414903,MGYG000002397_2,69169,MGYG000001490_1,532059,534035,False
SAMN05414903,MGYG000000707_26,9698,MGYG000001975_83,8980,10444,False
SAMN05414903,MGYG000001770_49,10416,MGYG000002905_69,1426,3083,False
SAMN05414903,MGYG000001763_22,17684,MGYG000001975_83,8992,10444,True
SAMN05414903,MGYG000001763_72,1029,MGYG000002395_1,1674617,1809180,True
SAMN05414903,MGYG000002336_20,38756,MGYG000003747_19,21737,23566,False
SAMN05414903,MGYG000002336_27,9098,MGYG000003747_19,21740,23566,True
SAMN05414903,MGYG000003166_39,923,MGYG000000278_72,9891,11229,True
SAMN05414903,MGYG000003480_72,34980,MGYG000001975_83,8980,10443,False
SAMN05414903,MGYG000002670_21,25060,MGYG000000136_5,106179,107787,True
SAMN05414904,MGYG000004647_23,283,MGYG000002529_60,310,1358,True
SAMN05414905,MGYG000004390_69,4185,MGYG000001097_18,12402,13764,True
SAMN05414905,MGYG000002478_1,4913181,MGYG000003613_79,249,2620,True
SAMN05414905,MGYG000002293_46,3298,MGYG000004329_1,158823,169090,False
SAMN05414905,MGYG000002478_1,2642987,MGYG000003613_79,235,2609,False
SAMN05414905,MGYG000004797_3,41349,MGYG000003613_79,250,2621,True
SAMN05414906,MGYG000000700_2,42874,MGYG000002905_20,32316,33734,True
SAMN05414906,MGYG000000700_78,10766,MGYG000002905_20,32315,33734,False
SAMN05414906,MGYG000002080_9,51316,MGYG000001763_48,17581,19524,False
SAMN05414906,MGYG000000700_24,24298,MGYG000002905_20,32317,33734,True
SAMN05414906,MGYG000000700_14,12638,MGYG000002905_20,32319,33734,True
SAMN05414906,MGYG000002143_27,1263,MGYG000002156_4,72099,80023,True
SAMN05414906,MGYG000002293_11,13154,MGYG000001164_6,4201,5879,True
SAMN05414906,MGYG000000700_16,24090,MGYG000002905_20,32315,33734,False
SAMN05414907,MGYG000000730_8,58724,MGYG000000574_749,759,2030,False
SAMN05414907,MGYG000004165_21,14103,MGYG000002287_22,820,2312,True
SAMN05414907,MGYG000002473_246,1495,MGYG000001812_61,3452,4272,True
SAMN05414907,MGYG000000792_17,26539,MGYG000001132_31,11846,14341,True
SAMN05414907,MGYG000001380_3,363983,MGYG000003065_42,3653,5307,False
SAMN05414907,MGYG000001380_1,327634,MGYG000003065_42,3656,5307,True
SAMN05414907,MGYG000001004_62,11017,MGYG000001380_1,120942,230853,True
SAMN05414907,MGYG000001380_4,317127,MGYG000003065_42,3653,5307,False
SAMN05414907,MGYG000002010_274,866,MGYG000002589_9,65380,67039,True
SAMN05414907,MGYG000001493_2,1151804,MGYG000001004_5,66445,68179,True
SAMN05414907,MGYG000001493_7,147156,MGYG000001004_5,66445,68183,True
SAMN05414907,MGYG000000003_1,162487,MGYG000003084_128,578,1941,True
SAMN05414907,MGYG000000003_4,51635,MGYG000003084_128,557,1931,False
SAMN05414907,MGYG000000730_1,195084,MGYG000000574_749,769,2042,True
SAMN05414908,MGYG000000003_5,68561,MGYG000003084_128,575,1931,True
SAMN05414908,MGYG000000730_7,10466,MGYG000000574_749,765,2040,True
SAMN05414908,MGYG000000508_12,62719,MGYG000004116_9,86007,88777,False
SAMN05414908,MGYG000004329_21,10951,MGYG000002556_3,171570,172988,True
SAMN05414908,MGYG000004463_7,56823,MGYG000000703_24,23059,24598,False
SAMN05414908,MGYG000000003_4,189344,MGYG000003084_128,565,1931,False
SAMN05414909,MGYG000000606_20,13235,MGYG000003520_198,1358,2818,False
SAMN05414909,MGYG000000877_16,1529,MGYG000002156_4,72098,80022,True
SAMN05414909,MGYG000004658_47,701,MGYG000003697_41,28130,30634,True
SAMN05414909,MGYG000001770_41,21809,MGYG000002834_258,1798,3612,True
SAMN05414910,MGYG000002834_7,14865,MGYG000001763_48,17592,19528,False
SAMN05414910,MGYG000003697_9,56162,MGYG000002293_59,3022,8961,False
SAMN05414910,MGYG000002080_43,21183,MGYG000001763_48,17589,19524,True
SAMN05414911,MGYG000004165_21,14103,MGYG000002287_22,823,2304,True
SAMN05414912,MGYG000002293_8,20443,MGYG000001164_6,4200,5841,True
SAMN05414912,MGYG000002724_14,30266,MGYG000001733_4,15066,17095,False
SAMN05414913,MGYG000000003_5,68554,MGYG000003084_128,575,1931,True
SAMN05414913,MGYG000004658_59,7925,MGYG000003084_128,573,1939,True
SAMN05414913,MGYG000000003_3,271740,MGYG000001420_1,2029655,2041856,True
SAMN05414913,MGYG000002274_9,4762,MGYG000003214_126,187,1742,False
SAMN05414914,MGYG000004632_11,59804,MGYG000004390_87,2916,4573,False
SAMN05414914,MGYG000002993_2,88863,MGYG000000370_3,99132,99818,False
SAMN05414914,MGYG000001633_26,26296,MGYG000000672_8,19988,21426,True
SAMN05414914,MGYG000002782_5,54237,MGYG000000334_444,129,1570,True
SAMN05414914,MGYG000000534_12,16939,MGYG000004390_87,2916,4566,False
SAMN05414914,MGYG000004632_51,7547,MGYG000004390_87,2923,4575,True
SAMN05414914,MGYG000004632_1,95548,MGYG000004390_87,2924,4563,True
SAMN05414914,MGYG000003306_67,60991,MGYG000004783_2,4677,5773,True
SAMN05414915,MGYG000002882_9,72953,MGYG000004196_6,19167,20390,False
SAMN05414916,MGYG000002397_2,69168,MGYG000001490_1,532060,534036,False
SAMN05414917,MGYG000001302.1_2,444965,MGYG000004658_55,353590,354606,True
SAMN05414917,MGYG000002549_1,315264,MGYG000003613_79,249,2613,True
SAMN05414917,MGYG000002143_27,1259,MGYG000000746_7,12357,12912,True
SAMN05414917,MGYG000002549_6,133211,MGYG000003613_79,250,2620,True
SAMN05414917,MGYG000001236_45,7542,MGYG000002106_140,613,1947,True
SAMN05414917,MGYG000002710_3,161526,MGYG000003214_294,1651,3284,True
SAMN05414917,MGYG000001302.1_1,92964,MGYG000004658_55,353579,354596,False
SAMN05414917,MGYG000001302.1_5,347976,MGYG000004658_55,353590,354596,True
SAMN05414917,MGYG000001236_5,56413,MGYG000002106_140,613,1947,False
SAMN05414917,MGYG000001302.1_2,358885,MGYG000004658_55,353589,354596,True
SAMN05414918,MGYG000001302.1_3,408769,MGYG000004658_55,353589,354598,True
SAMN05414918,MGYG000001370_7,5144,MGYG000000074_2,465473,579939,False
SAMN05414918,MGYG000001374_3,298216,MGYG000003427_94,603,2332,True
SAMN05414918,MGYG000001374_1,148187,MGYG000003427_94,602,2334,True
SAMN05414918,MGYG000001302.1_1,93156,MGYG000004658_55,353593,354608,False
SAMN05414918,MGYG000001302.1_5,289528,MGYG000004658_55,353592,354607,False
SAMN05414918,MGYG000001302.1_5,676549,MGYG000004658_55,353583,354607,False
SAMN05414918,MGYG000000099_1,148980,MGYG000000220_11,7006,50499,False
SAMN05414918,MGYG000001374_1,238439,MGYG000003427_94,594,2324,False
SAMN05414918,MGYG000001597_210,3120,MGYG000000319_274,130,1661,False
SAMN05414918,MGYG000001374_3,74847,MGYG000003427_94,597,2328,False
SAMN05414918,MGYG000001246_8,54906,MGYG000000274_6,24956,26974,False
SAMN05414918,MGYG000001386_4,226242,MGYG000000086_28,10597,12498,False
SAMN05414918,MGYG000001302.1_5,714501,MGYG000004658_55,353590,354592,True
SAMN05414919,MGYG000000707_26,9685,MGYG000001975_83,8967,10442,False
SAMN05414919,MGYG000003480_72,34984,MGYG000001975_83,8979,10442,False
SAMN05414919,MGYG000002336_27,9099,MGYG000003747_19,21739,23551,True
SAMN05414919,MGYG000001763_22,17685,MGYG000001975_83,8979,10434,True
SAMN05414919,MGYG000002336_20,38747,MGYG000003747_19,21736,23566,False
SAMN05414919,MGYG000004758_4,49087,MGYG000001056_171,1033,2306,False
SAMN05414919,MGYG000001763_56,13884,MGYG000001975_83,8982,10444,True
SAMN05414921,MGYG000000272_8,8724,MGYG000002492_1,218938,2735807,False
SAMN05414921,MGYG000000534_45,3209,MGYG000001763_43,26501,27172,False
SAMN05414924,MGYG000004390_39,10151,MGYG000002834_258,1795,3614,False
SAMN05414924,MGYG000002834_1,34027,MGYG000002960_98,5801,7114,True
SAMN05414925,MGYG000001302.1_2,444965,MGYG000004658_55,353590,354609,True
SAMN05414925,MGYG000001000_167,4417,MGYG000004658_55,353587,354599,True
SAMN05414925,MGYG000000696_64,2236,MGYG000003252_370,769,3274,True
SAMN05414925,MGYG000001302.1_1,92967,MGYG000004658_55,353584,354609,False
SAMN05414925,MGYG000001359_3,247992,MGYG000002846_9,68885,69596,True
SAMN05414925,MGYG000000730_3,142925,MGYG000000574_749,755,2041,False
SAMN05414925,MGYG000001292_1,1500358,MGYG000003452_3,113014,114858,True
SAMN05414925,MGYG000000730_1,133474,MGYG000000574_749,765,2038,True
SAMN05414927,MGYG000000730_2,54613,MGYG000000574_749,765,2042,True
SAMN05414927,MGYG000000730_14,27119,MGYG000000574_749,773,2041,False
SAMN05414927,MGYG000004474_53,1717,MGYG000003533_162,337,1717,False
SAMN05414927,MGYG000000730_1,185795,MGYG000000574_749,765,2042,True
SAMN05414927,MGYG000001930_2,129720,MGYG000000628_2,22310,35388,True
SAMN05414927,MGYG000000730_1,133473,MGYG000000574_749,759,2041,False
SAMN05414928,MGYG000004456_34,31255,MGYG000001164_6,4205,5879,True
SAMN05414929,MGYG000000272_83,5680,MGYG000002293_3,39547,169274,True
SAMN05414929,MGYG000002293_26,35574,MGYG000002492_1,119559,970189,False
SAMN05414929,MGYG000003306_62,3369,MGYG000001345_32,44618,47103,True
SAMN05414930,MGYG000004250_6,59183,MGYG000000041_10,3597,5267,False
SAMN05414930,MGYG000004165_21,14100,MGYG000000205_25,16643,18122,True
SAMN05414930,MGYG000000282_21,40898,MGYG000000217_22,29681,30894,False
SAMN05414930,MGYG000000730_1,133473,MGYG000000574_749,759,2041,False
SAMN05414931,MGYG000000606_17,38555,MGYG000003520_198,1362,2816,False
SAMN05414931,MGYG000000651_104,1702,MGYG000004551_4,91978,92809,False
SAMN05414931,MGYG000000606_1,2853,MGYG000000584_72,5496,7435,True
SAMN05414931,MGYG000002492_1,994889,MGYG000002670_7,7414,9058,True
SAMN05414932,MGYG000002133_68,15482,MGYG000004474_1,120738,122160,True
SAMN05414932,MGYG000000272_111,3303,MGYG000004474_1,120739,122161,False
SAMN05414932,MGYG000000003_4,386492,MGYG000003084_128,575,1931,False
SAMN05414932,MGYG000001963_43,18336,MGYG000003613_79,245,2620,True
SAMN05414932,MGYG000000003_5,68561,MGYG000003084_128,575,1931,True
SAMN05414933,MGYG000000606_7,54367,MGYG000003520_198,1358,2805,True
SAMN05414933,MGYG000003686_2,62784,MGYG000000090_7,47961,49611,True
SAMN05414933,MGYG000001025_16,18064,MGYG000000829_14,15717,16827,True
SAMN05414934,MGYG000000272_16,58533,MGYG000001770_42,6930,8237,False
SAMN05414934,MGYG000002293_45,22839,MGYG000000272_2,35937,99620,True
SAMN05414935,MGYG000000027_12,43704,MGYG000001316_6,262455,264046,False
SAMN05414935,MGYG000003899_2,137958,MGYG000000589_50,8354,9669,True
SAMN05414935,MGYG000004165_1,178679,MGYG000001500_10,101620,133380,False
SAMN05414936,MGYG000003697_9,56162,MGYG000002293_59,3022,8961,False
SAMN05414936,MGYG000002293_21,13691,MGYG000002834_258,1798,3613,False
SAMN05414936,MGYG000000090_8,16195,MGYG000002417_1,2911469,2914212,False
SAMN05414937,MGYG000000700_2,79458,MGYG000002905_20,32319,33715,True
SAMN05414937,MGYG000000700_35,21950,MGYG000002905_20,32316,33735,True
SAMN05414937,MGYG000000700_6,17386,MGYG000002905_20,32301,33734,False
SAMN05414937,MGYG000000700_3,53831,MGYG000002905_20,32312,33700,False
SAMN05414937,MGYG000000700_83,9917,MGYG000002905_20,32316,33735,True
SAMN05414937,MGYG000000700_13,34266,MGYG000002653_89,190,1654,False
SAMN05414937,MGYG000000700_30,3496,MGYG000002905_20,32319,33734,True
SAMN05414937,MGYG000000700_1,60766,MGYG000002905_20,32321,33734,True
SAMN05414937,MGYG000004658_47,701,MGYG000003697_41,28130,30634,True
SAMN05414937,MGYG000000700_127,121,MGYG000002905_20,32316,33735,False
SAMN05414938,MGYG000001361_7,66933,MGYG000002101_107,934,3273,False
SAMN05414938,MGYG000002478_1,4383648,MGYG000003097_75,581,2270,True
SAMN05414938,MGYG000002509_2,189362,MGYG000001656_155,3046,4493,False
SAMN05414938,MGYG000000243_16,48889,MGYG000003097_75,584,2270,True
SAMN05414938,MGYG000002492_1,2789715,MGYG000002295_17,7599,59002,True
SAMN05414938,MGYG000000537_45,5277,MGYG000000730_1,40168,47963,True
SAMN05414938,MGYG000000203_2,73909,MGYG000000174_6,337696,340112,True
SAMN05414938,MGYG000000243_34,1542,MGYG000003097_75,582,2268,True
SAMN05414938,MGYG000003899_2,137956,MGYG000000589_50,8354,9669,True
SAMN05414938,MGYG000004003_2,100438,MGYG000003097_75,585,2269,True
SAMN05414939,MGYG000000243_28,39489,MGYG000003097_75,584,2269,False
SAMN05414939,MGYG000002670_16,47774,MGYG000002492_1,21743,2261849,True
SAMN05414939,MGYG000002478_1,5216464,MGYG000003097_75,584,2268,False
SAMN05414939,MGYG000004740_37,10926,MGYG000000202_5,310724,311542,False
SAMN05414939,MGYG000002478_1,4383646,MGYG000003097_75,584,2269,True
SAMN05414939,MGYG000003676_269,195,MGYG000000202_5,310725,311541,True
SAMN05414939,MGYG000000251_2,104563,MGYG000000202_5,310724,311542,False
SAMN05414939,MGYG000000251_14,21498,MGYG000000202_5,310724,311542,True
SAMN05414939,MGYG000004722_14,21927,MGYG000003084_115,980,1738,True
SAMN05414939,MGYG000000251_11,39664,MGYG000000202_5,310724,311541,True
SAMN05414939,MGYG000002478_1,1369864,MGYG000003097_75,583,2271,False
SAMN05414940,MGYG000003665_26,88483,MGYG000002293_2,7463,188062,True
SAMN05414941,MGYG000002395_1,1210955,MGYG000001490_1,532063,534037,True
SAMN05414942,MGYG000004797_3,36077,MGYG000003613_79,249,2621,True
SAMN05414942,MGYG000000271_18,11112,MGYG000002492_1,1928873,1993523,False
SAMN05414942,MGYG000000534_34,20420,MGYG000002492_1,1418364,2893896,True
SAMN05414942,MGYG000000700_2,15186,MGYG000002905_20,32317,33734,True
SAMN05414942,MGYG000000700_15,34698,MGYG000002905_20,32304,33730,False
SAMN05414942,MGYG000000700_28,11884,MGYG000002905_20,32316,33734,True
SAMN05414942,MGYG000000700_23,11793,MGYG000002905_20,32314,33735,False
SAMN05414942,MGYG000001770_24,35657,MGYG000002930_11,1172,18482,True
SAMN05414942,MGYG000000700_16,14377,MGYG000002905_20,32315,33734,True
SAMN05414942,MGYG000000700_69,3994,MGYG000002905_20,32316,33735,True
SAMN05414942,MGYG000002633_66,4867,MGYG000000271_24,13151,14732,False
SAMN05414942,MGYG000000700_7,33689,MGYG000002905_20,32313,33734,False
SAMN05414942,MGYG000000700_71,8845,MGYG000002905_20,32316,33734,True
SAMN05414942,MGYG000000700_17,14022,MGYG000002905_20,32316,33735,True
SAMN05414942,MGYG000000549_2,164913,MGYG000002492_1,2739861,2999702,False
SAMN05414942,MGYG000000700_103,3947,MGYG000002905_20,32314,33738,True
SAMN05414942,MGYG000000700_2,55961,MGYG000002905_20,32313,33734,True
SAMN05414942,MGYG000003460_61,17768,MGYG000002492_1,441350,1249940,True
SAMN05414942,MGYG000000700_16,8907,MGYG000002905_20,32313,33732,False
SAMN05414942,MGYG000003694_1,38082,MGYG000002492_1,212802,381242,True
SAMN05414942,MGYG000000534_23,7103,MGYG000002653_3,101842,103202,False
SAMN05414942,MGYG000002930_7,30124,MGYG000000695_5,67339,72568,False
SAMN05414942,MGYG000000700_1,60869,MGYG000002905_20,32329,33717,True
SAMN05414942,MGYG000004003_2,125174,MGYG000003097_75,585,2267,True
SAMN05414942,MGYG000000700_44,4937,MGYG000002905_20,32329,33734,False
SAMN05414946,MGYG000003937_1,45003,MGYG000002274_14,47051,48709,True
SAMN05414946,MGYG000003937_92,6755,MGYG000002274_14,47057,48709,True
SAMN05414946,MGYG000003891_11,1493,MGYG000003214_92,1755,2930,False
SAMN05414946,MGYG000001157_65,7991,MGYG000003214_294,1648,3286,True
SAMN05414946,MGYG000001391_4,133774,MGYG000001995_99,1201,2632,False
SAMN05414946,MGYG000004733_31,247052,MGYG000002274_14,47051,48711,False
SAMN05414946,MGYG000004797_8,84847,MGYG000003097_75,584,2269,False
SAMN05414946,MGYG000002478_1,3571214,MGYG000003097_75,582,2270,False
